Color,Pawn,X,Y,Turn
orange,1,2,0,1247
blue,1,1,2,1248
orange,2,3,0,1249
blue,1,0,2,1250
orange,4,4,4,1251
blue,1,0,4,1252
orange,3,4,4,1253
blue,1,0,1,1254
orange,4,0,4,1255
blue,1,0,2,1256
orange,3,2,2,1257
blue,1,0,4,1258
orange,1,0,2,1259
blue,1,1,3,1260
orange,4,2,4,1261
blue,1,1,1,1262
orange,1,0,0,1263
blue,1,1,2,1264
orange,1,2,0,1265
blue,1,1,0,1266
orange,4,4,4,1267
blue,1,1,2,1268
orange,3,3,1,1269
blue,1,0,2,1270
orange,1,3,0,1271
blue,1,0,4,1272
orange,4,2,4,1273
blue,1,0,1,1274
orange,1,3,1,1275
blue,1,0,4,1276
orange,2,4,2,1277
blue,1,0,1,1278
orange,1,0,4,1279
blue,1,0,2,1280
orange,3,2,2,1281
blue,1,1,1,1282
orange,3,3,3,1283
blue,1,0,1,1284
orange,4,2,2,1285
blue,1,0,2,1286
orange,3,0,0,1287
blue,1,0,1,1288
orange,1,1,4,1289
blue,1,0,2,1290
orange,3,1,1,1291
blue,1,0,1,1292
orange,1,4,1,1293
blue,1,0,2,1294
orange,3,4,4,1295
blue,1,0,1,1296
orange,3,3,3,1297
blue,1,0,2,1298
orange,2,3,0,1299
blue,1,0,1,1300
orange,4,2,1,1301
blue,1,0,2,1302
orange,1,3,0,1303
blue,1,0,4,1304
orange,3,2,2,1305
blue,1,0,3,1306
orange,4,0,1,1307
blue,1,1,2,1308
orange,3,3,3,1309
blue,1,0,2,1310
orange,2,1,1,1311
blue,1,0,3,1312
orange,1,2,1,1313
blue,1,0,2,1314
orange,1,3,1,1315
blue,1,0,3,1316
orange,1,3,0,1317
blue,1,0,2,1318
orange,1,4,0,1319
blue,1,0,3,1320
orange,4,0,2,1321
blue,1,1,3,1322
orange,4,2,2,1323
blue,1,0,3,1324
orange,1,3,0,1325
blue,1,0,4,1326
orange,1,1,2,1327
blue,1,0,1,1328
orange,1,2,3,1329
blue,1,0,2,1330
orange,1,1,3,1331
blue,1,0,1,1332
orange,1,3,1,1333
blue,1,0,2,1334
orange,3,2,2,1335
blue,1,0,4,1336
orange,4,3,2,1337
blue,1,0,1,1338
orange,1,4,2,1339
blue,1,0,4,1340
orange,1,3,2,1341
blue,1,0,1,1342
orange,3,2,3,1343
blue,1,0,4,1344
orange,1,4,3,1345
blue,1,0,3,1346
orange,4,4,2,1347
blue,1,0,4,1348
orange,3,3,4,1349
blue,1,0,1,1350
orange,1,4,2,1351
